-12.5	2.0	1.0	0	0
-12.5	2.0	2.0	0	0
-12.5	2.0	3.0	0	0
-12.5	2.5	-0.5	0	0
-12.5	2.5	-1.0	0	0
-12.5	2.5	-2.0	0	0
-12.5	2.5	0.5	0	0
-12.5	2.5	1.0	0	0
-12.5	2.5	2.0	0	0
-12.5	2.5	3.0	0	0
-15.0	0.5	-0.5	0	0
-15.0	0.5	-1.0	0	0
-15.0	0.5	-2.0	0	0
-15.0	0.5	-3.0	0	0
-15.0	0.5	0.0	0	0
-15.0	0.5	0.5	0	0
-15.0	0.5	1.0	0	0
-15.0	0.5	2.0	0	0
-15.0	0.5	3.0	0	0
-15.0	1.5	-0.5	0	0
-15.0	1.5	-2.0	0	0
-15.0	1.5	-3.0	0	0
-15.0	1.5	0.0	0	0
-15.0	1.5	0.5	0	0
-15.0	1.5	1.0	0	0
-15.0	1.5	2.0	0	0
-15.0	1.5	3.0	0	0
-15.0	1	-0.5	0	0
-15.0	1	-1.0	0	0
-15.0	1	-2.0	0	0
-15.0	1	-3.0	0	0
-15.0	1	0.0	0	0
-15.0	1	0.5	0	0
-15.0	1	1.0	0	0
-15.0	1	2.0	0	0
-15.0	1	3.0	0	0
-15.0	2.0	-0.5	0	0
-15.0	2.0	-1.0	0	0
-15.0	2.0	-2.0	0	0
-15.0	2.0	-3.0	0	0
-15.0	2.0	0.0	0	0
-15.0	2.0	0.5	0	0
-15.0	2.0	1.0	0	0
-15.0	2.0	2.0	0	0
-15.0	2.0	3.0	0	0
-15.0	2.5	-0.5	0	0
-15.0	2.5	-1.0	0	0
-15.0	2.5	-2.0	0	0
-15.0	2.5	-3.0	0	0
-15.0	2.5	0.0	0	0
-15.0	2.5	0.5	0	0
-15.0	2.5	1.0	0	0
-15.0	2.5	2.0	0	0
-15.0	2.5	3.0	0	0
-2.4	0.5	-0.5	0	0
-2.4	0.5	-1.0	0	0
-2.4	0.5	-2.0	0	0
-2.4	0.5	-3.0	0	0
-2.4	0.5	0.0	0	0
-2.4	0.5	0.5	0	0
-2.4	0.5	1.0	0	0
-2.4	0.5	2.0	0	0
-2.4	0.5	3.0	0	0
-2.4	0.75	0.0	0	0
-2.4	1.25	0.0	0	0
-2.4	1.5	-0.5	0	0
-2.4	1.5	-2.0	0	0
-2.4	1.5	-3.0	0	0
-2.4	1.5	0.0	0	0
-2.4	1.5	0.5	0	0
-2.4	1.5	1.0	0	0
-2.4	1.5	2.0	0	0
-2.4	1.5	3.0	0	0
-2.4	1.75	0.0	0	0
-2.4	1	-0.5	0	0
-2.4	1	-1.0	0	0
-2.4	1	-2.0	0	0
-2.4	1	-3.0	0	0
-2.4	1	0.0	0	0
-2.4	1	0.5	0	0
-2.4	1	1.0	0	0
-2.4	1	2.0	0	0
-2.4	1	3.0	0	0
-2.4	2.0	-0.5	0	0
-2.4	2.0	-1.0	0	0
-2.4	2.0	-2.0	0	0
-2.4	2.0	-3.0	0	0
-2.4	2.0	0.0	0	0
-2.4	2.0	0.5	0	0
-2.4	2.0	1.0	0	0
-2.4	2.0	2.0	0	0
-2.4	2.0	3.0	0	0
-2.4	2.25	0.0	0	0
-2.4	2.5	-0.5	0	0
-2.4	2.5	-1.0	0	0
-2.4	2.5	-2.0	0	0
-2.4	2.5	-3.0	0	0
-2.4	2.5	0.0	0	0
-2.4	2.5	0.5	0	0
-2.4	2.5	1.0	0	0
-2.4	2.5	2.0	0	0
-2.4	2.5	3.0	0	0
-3.5	0.5	-0.5	0	0
-3.5	0.5	0.0	0	0
-3.5	0.5	0.5	0	0
-3.5	0.5	1.5	0	0
-3.5	0.5	2.0	0	0
-3.5	0.5	2.5	0	0
-3.5	0.75	0.0	0	0
-3.5	1.25	0.0	0	0
-3.5	1.5	-0.5	0	0
-3.5	1.5	0.0	0	0
-3.5	1.75	0.0	0	0
-3.5	1	-0.5	0	0
-3.5	1	0.0	0	0
-3.5	1	0.5	0	0
-3.5	1	1.5	0	0
-3.5	1	2.0	0	0
-3.5	1	2.5	0	0
-3.5	2.0	-0.5	0	0
-3.5	2.0	0.0	0	0
-3.5	2.0	0.5	0	0
-3.5	2.0	1.5	0	0
-3.5	2.0	2.0	0	0
-3.5	2.0	2.5	0	0
-3.5	2.25	0.0	0	0
-3.5	2.5	-0.5	0	0
-3.5	2.5	0.0	0	0
-3.5	2.5	0.5	0	0
-5.0	1.25	0.0	0	0
-5.0	1.75	0.0	0	0
-5.0	2.25	0.0	0	0
-5	0.5	-0.5	0	0
-5	0.5	-1.0	0	0
-5	0.5	-2.0	0	0
-5	0.5	-3.0	0	0
-5	0.5	0.5	0	0
-5	0.5	1.0	0	0
-5	0.5	2.0	0	0
-5	0.5	3.0	0	0
-5	1.5	-0.5	0	0
-5	1.5	-2.0	0	0
-5	1.5	-3.0	0	0
-5	1.5	0.5	0	0
-5	1.5	1.0	0	0
-5	1.5	2.0	0	0
-5	1.5	3.0	0	0
-5	1	-0.5	0	0
-5	1	-1.0	0	0
-5	1	-2.0	0	0
-5	1	-3.0	0	0
-5	1	0.5	0	0
-5	1	1.0	0	0
-5	1	2.0	0	0
-5	1	3.0	0	0
-5	2.0	-0.5	0	0
-5	2.0	-1.0	0	0
-5	2.0	-2.0	0	0
-5	2.0	-3.0	0	0
-5	2.0	0.5	0	0
-5	2.0	1.0	0	0
-5	2.0	2.0	0	0
-5	2.0	3.0	0	0
-5	2.5	-0.5	0	0
-5	2.5	-1.0	0	0
-5	2.5	-2.0	0	0
-5	2.5	-3.0	0	0
-5	2.5	0.5	0	0
-5	2.5	1.0	0	0
-5	2.5	2.0	0	0
-5	2.5	3.0	0	0
-7.5	0.5	-0.5	0	0
-7.5	0.5	-1.0	0	0
-7.5	0.5	-2.0	0	0
-7.5	0.5	-3.0	0	0
-7.5	0.5	0.0	0	0
-7.5	0.5	0.5	0	0
-7.5	0.5	1.0	0	0
-7.5	0.5	2.0	0	0
-7.5	0.5	3.0	0	0
-7.5	1.5	-0.5	0	0
-7.5	1.5	-2.0	0	0
-7.5	1.5	-3.0	0	0
-7.5	1.5	0.0	0	0
-7.5	1.5	0.5	0	0
-7.5	1.5	1.0	0	0
-7.5	1.5	2.0	0	0
-7.5	1.5	3.0	0	0
-7.5	1	-0.5	0	0
-7.5	1	-1.0	0	0
-7.5	1	-2.0	0	0
-7.5	1	-3.0	0	0
-7.5	1	0.0	0	0
-7.5	1	0.5	0	0
-7.5	1	1.0	0	0
-7.5	1	2.0	0	0
-7.5	1	3.0	0	0
-7.5	2.0	-0.5	0	0
-7.5	2.0	-1.0	0	0
-7.5	2.0	-2.0	0	0
-7.5	2.0	-3.0	0	0
-7.5	2.0	0.0	0	0
-7.5	2.0	0.5	0	0
-7.5	2.0	1.0	0	0
-7.5	2.0	2.0	0	0
-7.5	2.0	3.0	0	0
-7.5	2.5	-0.5	0	0
-7.5	2.5	-1.0	0	0
-7.5	2.5	-2.0	0	0
-7.5	2.5	-3.0	0	0
-7.5	2.5	0.0	0	0
-7.5	2.5	0.5	0	0
-7.5	2.5	1.0	0	0
-7.5	2.5	2.0	0	0
-7.5	2.5	3.0	0	0
1.0	0.5	-0.5	0	0
1.0	0.5	-1.0	0	0
1.0	0.5	-2.0	0	0
1.0	0.5	-3.0	0	0
1.0	0.5	0.0	0	0
1.0	0.5	0.5	0	0
1.0	0.5	1.0	0	0
1.0	0.5	2.0	0	0
1.0	0.5	3.0	0	0
1.0	0.75	0.0	0	0
1.0	1.25	0.0	0	0
1.0	1.5	-0.5	0	0
1.0	1.5	-2.0	0	0
1.0	1.5	-3.0	0	0
1.0	1.5	0.0	0	0
1.0	1.5	0.5	0	0
1.0	1.5	1.0	0	0
1.0	1.5	2.0	0	0
1.0	1.5	3.0	0	0
1.0	1.75	0.0	0	0
1.0	1	-0.5	0	0
1.0	1	-1.0	0	0
1.0	1	-2.0	0	0
1.0	1	-3.0	0	0
1.0	1	0.0	0	0
1.0	1	0.5	0	0
1.0	1	1.0	0	0
1.0	1	2.0	0	0
1.0	1	3.0	0	0
1.0	2.0	-0.5	0	0
1.0	2.0	-1.0	0	0
1.0	2.0	-2.0	0	0
1.0	2.0	-3.0	0	0
1.0	2.0	0.0	0	0
1.0	2.0	0.5	0	0
1.0	2.0	1.0	0	0
1.0	2.0	2.0	0	0
1.0	2.0	3.0	0	0
1.0	2.25	0.0	0	0
1.0	2.5	-0.5	0	0
1.0	2.5	-1.0	0	0
1.0	2.5	-2.0	0	0
1.0	2.5	-3.0	0	0
1.0	2.5	0.0	0	0
1.0	2.5	0.5	0	0
1.0	2.5	1.0	0	0
1.0	2.5	2.0	0	0
1.0	2.5	3.0	0	0
10.0	0.5	-0.5	0	0
10.0	0.5	-1.0	0	0
10.0	0.5	-2.0	0	0
10.0	0.5	-3.0	0	0
10.0	0.5	0.0	0	0
10.0	0.5	0.5	0	0
10.0	0.5	1.0	0	0
10.0	0.5	2.0	0	0
10.0	0.5	3.0	0	0
10.0	1.5	-0.5	0	0
10.0	1.5	-2.0	0	0
10.0	1.5	-3.0	0	0
10.0	1.5	0.0	0	0
10.0	1.5	0.5	0	0
10.0	1.5	1.0	0	0
10.0	1.5	2.0	0	0
10.0	1.5	3.0	0	0
10.0	1	-0.5	0	0
10.0	1	-1.0	0	0
10.0	1	-2.0	0	0
10.0	1	-3.0	0	0
10.0	1	0.0	0	0
10.0	1	0.5	0	0
10.0	1	1.0	0	0
10.0	1	2.0	0	0
10.0	1	3.0	0	0
10.0	2.0	-0.5	0	0
10.0	2.0	-1.0	0	0
10.0	2.0	-2.0	0	0
10.0	2.0	-3.0	0	0
10.0	2.0	0.0	0	0
10.0	2.0	0.5	0	0
10.0	2.0	1.0	0	0
10.0	2.0	2.0	0	0
10.0	2.0	3.0	0	0
10.0	2.5	-0.5	0	0
10.0	2.5	-1.0	0	0
10.0	2.5	-2.0	0	0
10.0	2.5	-3.0	0	0
10.0	2.5	0.0	0	0
10.0	2.5	0.5	0	0
10.0	2.5	1.0	0	0
10.0	2.5	2.0	0	0
10.0	2.5	3.0	0	0
10	0.75	0.0	0.0	0.0
10	1.25	0.0	0.0	0.0
10	1.75	0.0	0.0	0.0
10	2.25	0.0	0.0	0.0
12.5	0.5	-0.5	0	0
12.5	0.5	-1.0	0	0
12.5	0.5	-2.0	0	0
12.5	0.5	-3.0	0	0
12.5	0.5	0.0	0	0
12.5	0.5	0.5	0	0
12.5	0.5	1.0	0	0
12.5	0.5	2.0	0	0
12.5	0.5	3.0	0	0
12.5	1.5	-0.5	0	0
12.5	1.5	-2.0	0	0
12.5	1.5	-3.0	0	0
12.5	1.5	0.0	0	0
12.5	1.5	0.5	0	0
12.5	1.5	1.0	0	0
12.5	1.5	2.0	0	0
12.5	1.5	3.0	0	0
12.5	1	-0.5	0	0
12.5	1	-1.0	0	0
12.5	1	-2.0	0	0
12.5	1	-3.0	0	0
12.5	1	0.0	0	0
12.5	1	0.5	0	0
12.5	1	1.0	0	0
12.5	1	2.0	0	0
12.5	1	3.0	0	0
12.5	2.0	-0.5	0	0
12.5	2.0	-1.0	0	0
12.5	2.0	-2.0	0	0
12.5	2.0	-3.0	0	0
12.5	2.0	0.0	0	0
12.5	2.0	0.5	0	0
12.5	2.0	1.0	0	0
12.5	2.0	2.0	0	0
12.5	2.0	3.0	0	0
12.5	2.5	-0.5	0	0
12.5	2.5	-1.0	0	0
12.5	2.5	-2.0	0	0
12.5	2.5	-3.0	0	0
12.5	2.5	0.0	0	0
12.5	2.5	0.5	0	0
12.5	2.5	1.0	0	0
12.5	2.5	2.0	0	0
12.5	2.5	3.0	0	0
15.0	0.5	-0.5	0	0
15.0	0.5	-1.0	0	0
15.0	0.5	-2.0	0	0
15.0	0.5	-3.0	0	0
15.0	0.5	0.0	0	0
15.0	0.5	0.5	0	0
15.0	0.5	1.0	0	0
15.0	0.5	2.0	0	0
15.0	0.5	3.0	0	0
15.0	1.5	-0.5	0	0
15.0	1.5	-2.0	0	0
15.0	1.5	-3.0	0	0
15.0	1.5	0.0	0	0
15.0	1.5	0.5	0	0
15.0	1.5	1.0	0	0
15.0	1.5	2.0	0	0
15.0	1.5	3.0	0	0
15.0	1	-0.5	0	0
15.0	1	-1.0	0	0
15.0	1	-2.0	0	0
15.0	1	-3.0	0	0
15.0	1	0.0	0	0
15.0	1	0.5	0	0
15.0	1	1.0	0	0
15.0	1	2.0	0	0
15.0	1	3.0	0	0
15.0	2.0	-0.5	0	0
15.0	2.0	-1.0	0	0
15.0	2.0	-2.0	0	0
15.0	2.0	-3.0	0	0
15.0	2.0	0.0	0	0
15.0	2.0	0.5	0	0
15.0	2.0	1.0	0	0
15.0	2.0	2.0	0	0
15.0	2.0	3.0	0	0
15.0	2.5	-0.5	0	0
15.0	2.5	-1.0	0	0
15.0	2.5	-2.0	0	0
15.0	2.5	-3.0	0	0
15.0	2.5	0.0	0	0
15.0	2.5	0.5	0	0
15.0	2.5	1.0	0	0
15.0	2.5	2.0	0	0
15.0	2.5	3.0	0	0
1	0.5	1.5	0	0
1	0.5	2.5	0	0
1	0.75	-0.5	0	0
1	0.75	0.25	0	0
1	0.75	0.5	0	0
1	0.75	1.5	0	0
1	0.75	2.5	0	0
1	1.25	-0.5	0	0
1	1.25	0.5	0	0
1	1.25	1.5	0	0
1	1.25	2.5	0	0
1	1.5	1.5	0	0
1	1.5	2.5	0	0
1	1.75	-0.5	0	0
1	1.75	0.5	0	0
1	1.75	1.5	0	0
1	1.75	2.5	0	0
1	1	-0.5	-0.2	-0.2
1	1	-0.5	-0.2	0.2
1	1	-0.5	-0.4	-0.4
1	1	-0.5	-0.4	0.4
1	1	-0.5	-0.6	-0.6
1	1	-0.5	-0.6	0.6
1	1	-0.5	-0.8	-0.8
1	1	-0.5	-0.8	0.8
1	1	-0.5	-1	-1
1	1	-0.5	-1	1
1	1	-0.5	0.2	-0.2
1	1	-0.5	0.2	0.2
1	1	-0.5	0.4	-0.4
1	1	-0.5	0.4	0.4
1	1	-0.5	0.6	-0.6
1	1	-0.5	0.6	0.6
1	1	-0.5	0.8	-0.8
1	1	-0.5	0.8	0.8
1	1	-0.5	0	-0.2
1	1	-0.5	0	-0.4
1	1	-0.5	0	-0.6
1	1	-0.5	0	-0.8
1	1	-0.5	0	-1
1	1	-0.5	0	0.2
1	1	-0.5	0	0.4
1	1	-0.5	0	0.6
1	1	-0.5	0	0.8
1	1	-0.5	0	1
1	1	-0.5	1	-1
1	1	-0.5	1	1
1	1	-1.0	1	1
1	1	-1.5	-0.2	-0.2
1	1	-1.5	-0.2	0.2
1	1	-1.5	-0.4	-0.4
1	1	-1.5	-0.4	0.4
1	1	-1.5	-0.6	-0.6
1	1	-1.5	-0.6	0.6
1	1	-1.5	-0.8	-0.8
1	1	-1.5	-0.8	0.8
1	1	-1.5	-1	-1
1	1	-1.5	-1	1
1	1	-1.5	0.2	-0.2
1	1	-1.5	0.2	0.2
1	1	-1.5	0.4	-0.4
1	1	-1.5	0.4	0.4
1	1	-1.5	0.6	-0.6
1	1	-1.5	0.6	0.6
1	1	-1.5	0.8	-0.8
1	1	-1.5	0.8	0.8
1	1	-1.5	0	-0.2
1	1	-1.5	0	-0.4
1	1	-1.5	0	-0.6
1	1	-1.5	0	-0.8
1	1	-1.5	0	-1
1	1	-1.5	0	0.2
1	1	-1.5	0	0.4
1	1	-1.5	0	0.6
1	1	-1.5	0	0.8
1	1	-1.5	0	0
1	1	-1.5	0	1
1	1	-1.5	1	-1
1	1	-1.5	1	1
1	1	-2.5	-0.2	-0.2
1	1	-2.5	-0.2	0.2
1	1	-2.5	-0.4	-0.4
1	1	-2.5	-0.4	0.4
1	1	-2.5	-0.6	-0.6
1	1	-2.5	-0.6	0.6
1	1	-2.5	-0.8	-0.8
1	1	-2.5	-0.8	0.8
1	1	-2.5	-1	-1
1	1	-2.5	-1	1
1	1	-2.5	0.2	-0.2
1	1	-2.5	0.2	0.2
1	1	-2.5	0.4	-0.4
1	1	-2.5	0.4	0.4
1	1	-2.5	0.6	-0.6
1	1	-2.5	0.6	0.6
1	1	-2.5	0.8	-0.8
1	1	-2.5	0.8	0.8
1	1	-2.5	0	-0.2
1	1	-2.5	0	-0.4
1	1	-2.5	0	-0.6
1	1	-2.5	0	-0.8
1	1	-2.5	0	-1
1	1	-2.5	0	0.2
1	1	-2.5	0	0.4
1	1	-2.5	0	0.6
1	1	-2.5	0	0.8
1	1	-2.5	0	0
1	1	-2.5	0	1
1	1	-2.5	1	-1
1	1	-2.5	1	1
1	1	0.15	0.15	-0.15
1	1	0.1	0	0.8
1	1	0.1	0	0
1	1	0.5	-0.2	-0.2
1	1	0.5	-0.2	-0.4
1	1	0.5	-0.2	-0.6
1	1	0.5	-0.2	-0.8
1	1	0.5	-0.2	-1
1	1	0.5	-0.2	0.2
1	1	0.5	-0.2	0.4
1	1	0.5	-0.2	0.6
1	1	0.5	-0.2	0.8
1	1	0.5	-0.2	0
1	1	0.5	-0.2	1
1	1	0.5	-0.4	-0.2
1	1	0.5	-0.4	-0.6
1	1	0.5	-0.4	-0.8
1	1	0.5	-0.4	-1
1	1	0.5	-0.4	0.2
1	1	0.5	-0.4	0.4
1	1	0.5	-0.4	0.6
1	1	0.5	-0.4	0.8
1	1	0.5	-0.4	0
1	1	0.5	-0.4	1
1	1	0.5	-0.6	-0.2
1	1	0.5	-0.6	-0.4
1	1	0.5	-0.6	-0.6
1	1	0.5	-0.6	-0.8
1	1	0.5	-0.6	-1
1	1	0.5	-0.6	0.2
1	1	0.5	-0.6	0.4
1	1	0.5	-0.6	0.6
1	1	0.5	-0.6	0.8
1	1	0.5	-0.6	0
1	1	0.5	-0.6	1
1	1	0.5	-0.8	-0.2
1	1	0.5	-0.8	-0.4
1	1	0.5	-0.8	-0.6
1	1	0.5	-0.8	-0.8
1	1	0.5	-0.8	-1.0
1	1	0.5	-0.8	0.2
1	1	0.5	-0.8	0.4
1	1	0.5	-0.8	0.6
1	1	0.5	-0.8	0.8
1	1	0.5	-0.8	0
1	1	0.5	-0.8	1
1	1	0.5	-1.0	-0.8
1	1	0.5	-1.0	0.2
1	1	0.5	-1.0	0.6
1	1	0.5	-1	-0.2
1	1	0.5	-1	-0.4
1	1	0.5	-1	-0.6
1	1	0.5	-1	-1
1	1	0.5	-1	0.4
1	1	0.5	-1	0.8
1	1	0.5	-1	0
1	1	0.5	-1	1
1	1	0.5	0.2	-0.2
1	1	0.5	0.2	-0.4
1	1	0.5	0.2	-0.6
1	1	0.5	0.2	-0.8
1	1	0.5	0.2	-1
1	1	0.5	0.2	0.2
1	1	0.5	0.2	0.4
1	1	0.5	0.2	0.6
1	1	0.5	0.2	0.8
1	1	0.5	0.2	0
1	1	0.5	0.2	1
1	1	0.5	0.4	-0.2
1	1	0.5	0.4	-0.4
1	1	0.5	0.4	-0.6
1	1	0.5	0.4	-0.8
1	1	0.5	0.4	-1
1	1	0.5	0.4	0.2
1	1	0.5	0.4	0.4
1	1	0.5	0.4	0.6
1	1	0.5	0.4	0.8
1	1	0.5	0.4	0
1	1	0.5	0.4	1
1	1	0.5	0.6	-0.2
1	1	0.5	0.6	-0.4
1	1	0.5	0.6	-0.6
1	1	0.5	0.6	-0.8
1	1	0.5	0.6	-1
1	1	0.5	0.6	0.2
1	1	0.5	0.6	0.4
1	1	0.5	0.6	0.6
1	1	0.5	0.6	0.8
1	1	0.5	0.6	0
1	1	0.5	0.6	1
1	1	0.5	0.8	-0.2
1	1	0.5	0.8	-0.4
1	1	0.5	0.8	-0.6
1	1	0.5	0.8	-0.8
1	1	0.5	0.8	-1
1	1	0.5	0.8	0.2
1	1	0.5	0.8	0.4
1	1	0.5	0.8	0.6
1	1	0.5	0.8	0.8
1	1	0.5	0.8	0
1	1	0.5	0.8	1
1	1	0.5	0	-0.2
1	1	0.5	0	-0.4
1	1	0.5	0	-0.6
1	1	0.5	0	-0.8
1	1	0.5	0	-1
1	1	0.5	0	0.2
1	1	0.5	0	0.4
1	1	0.5	0	0.6
1	1	0.5	0	0.8
1	1	0.5	0	1
1	1	0.5	1.0	0.6
1	1	0.5	1	-0.2
1	1	0.5	1	-0.4
1	1	0.5	1	-0.6
1	1	0.5	1	-0.8
1	1	0.5	1	-1
1	1	0.5	1	0.2
1	1	0.5	1	0.4
1	1	0.5	1	0.8
1	1	0.5	1	0
1	1	0.5	1	1
1	1	0	0.0	-0.2
1	1	0	0.2	-0.2
1	1	0	0.2	-0.4
1	1	0	0.2	-0.6
1	1	0	0.2	-0.8
1	1	0	0.2	-1
1	1	0	0.2	0.2
1	1	0	0.2	0.4
1	1	0	0.2	0.6
1	1	0	0.2	0.8
1	1	0	0.2	0
1	1	0	0.2	1
1	1	0	0.4	-0.2
1	1	0	0.4	-0.4
1	1	0	0.4	-0.6
1	1	0	0.4	-0.8
1	1	0	0.4	-1
1	1	0	0.4	0.2
1	1	0	0.4	0.4
1	1	0	0.4	0.6
1	1	0	0.4	0.8
1	1	0	0.4	0
1	1	0	0.4	1
1	1	0	0.6	-0.2
1	1	0	0.6	-0.4
1	1	0	0.6	-0.6
1	1	0	0.6	-0.8
1	1	0	0.6	-1
1	1	0	0.6	0.2
1	1	0	0.6	0.4
1	1	0	0.6	0.6
1	1	0	0.6	0.8
1	1	0	0.6	0
1	1	0	0.6	1
1	1	0	0.8	-0.2
1	1	0	0.8	-0.4
1	1	0	0.8	-0.6
1	1	0	0.8	-0.8
1	1	1.0	-1	1
1	1	1.0	0	1
1	1	1.5	-0.2	0.2
1	1	1.5	-0.4	0.4
1	1	1.5	-0.6	0.6
1	1	1.5	-0.8	0.8
1	1	1.5	-1	1
1	1	1.5	0.2	-0.2
1	1	1.5	0.4	-0.4
1	1	1.5	0.6	-0.6
1	1	1.5	0.8	-0.8
1	1	1.5	0	-0.2
1	1	1.5	0	-0.4
1	1	1.5	0	-0.6
1	1	1.5	0	-0.8
1	1	1.5	0	-1
1	1	1.5	0	0.2
1	1	1.5	0	0.4
1	1	1.5	0	0.6
1	1	1.5	0	0.8
1	1	1.5	0	0
1	1	1.5	0	1
1	1	1.5	1	-1
1	1	2.0	-1	1
1	1	2.0	0	1
1	1	2.5	-0.2	0.2
1	1	2.5	-0.4	0.4
1	1	2.5	-0.6	0.6
1	1	2.5	-0.8	0.8
1	1	2.5	-1	1
1	1	2.5	0.2	-0.2
1	1	2.5	0.4	-0.4
1	1	2.5	0.6	-0.6
1	1	2.5	0.8	-0.8
1	1	2.5	0	-0.2
1	1	2.5	0	-0.4
1	1	2.5	0	-0.6
1	1	2.5	0	-0.8
1	1	2.5	0	-1
1	1	2.5	0	0.2
1	1	2.5	0	0.4
1	1	2.5	0	0.6
1	1	2.5	0	0.8
1	1	2.5	0	0
1	1	2.5	0	1
1	1	2.5	1	-1
1	2.0	1.5	0	0
1	2.0	2.5	0	0
1	2.25	-0.5	0	0
1	2.25	0.5	0	0
1	2.25	1.5	0	0
1	2.25	2.5	0	0
1	2.5	1.5	0	0
1	2.5	2.5	0	0
2.4	0.5	-0.5	0	0
2.4	0.5	-1.0	0	0
2.4	0.5	-2.0	0	0
2.4	0.5	-3.0	0	0
2.4	0.5	0.0	0	0
2.4	0.5	0.5	0	0
2.4	0.5	1.0	0	0
2.4	0.5	2.0	0	0
2.4	0.5	3.0	0	0
2.4	0.75	0.0	0	0
2.4	1.25	0.0	0	0
2.4	1.5	-0.5	0	0
2.4	1.5	-2.0	0	0
2.4	1.5	-3.0	0	0
2.4	1.5	0.0	0	0
2.4	1.5	0.5	0	0
2.4	1.5	1.0	0	0
2.4	1.5	2.0	0	0
2.4	1.5	3.0	0	0
2.4	1.75	0.0	0	0
2.4	1	-0.5	0	0
2.4	1	-1.0	0	0
2.4	1	-2.0	0	0
2.4	1	-3.0	0	0
2.4	1	0.0	0	0
2.4	1	0.5	0	0
2.4	1	1.0	0	0
2.4	1	2.0	0	0
2.4	1	3.0	0	0
2.4	2.0	-0.5	0	0
2.4	2.0	-1.0	0	0
2.4	2.0	-2.0	0	0
2.4	2.0	-3.0	0	0
2.4	2.0	0.0	0	0
2.4	2.0	0.5	0	0
2.4	2.0	1.0	0	0
2.4	2.0	2.0	0	0
2.4	2.0	3.0	0	0
2.4	2.25	0.0	0	0
2.4	2.5	-0.5	0	0
2.4	2.5	-1.0	0	0
2.4	2.5	-2.0	0	0
2.4	2.5	0.0	0	0
2.4	2.5	0.5	0	0
2.4	2.5	1.0	0	0
2.4	2.5	2.0	0	0
2.4	2.5	3.0	0	0
3.5	0.5	-0.5	0	0
3.5	0.5	0.0	0	0
3.5	0.5	0.5	0	0
3.5	0.5	2.5	0	0
3.5	0.75	0.0	0	0
3.5	0.75	0.5	0	0
3.5	0.75	1.0	0	0
3.5	1.25	0.0	0	0
3.5	1.25	0.5	0	0
3.5	1.25	1.0	0	0
3.5	1.5	-0.5	0	0
3.5	1.5	0.0	0	0
3.5	1.5	0.5	0	0
3.5	1.75	0.0	0	0
3.5	1.75	0.5	0	0
